year,month,division,dose,births,coverage_baseline,doses_baseline,stockout_flag,surge_doses,doses_disrupted
2020,6,Mymensingh,MR1,20849.3709579993,0.8808,21118.74483077665,0,0.0,21118.74483077665
2020,7,Mymensingh,MR1,19978.116518455205,0.8808,20236.233783873646,0,0.0,20236.233783873646
2020,8,Mymensingh,MR1,18284.440503681395,0.8808,18520.67547498896,0,0.0,18520.67547498896
2020,9,Mymensingh,MR1,18387.137047072345,0.8808,18624.69885772052,0,0.0,18624.69885772052
2020,10,Mymensingh,MR1,17963.64699464925,0.8808,18195.73731382012,0,0.0,18195.73731382012
2020,11,Mymensingh,MR1,18806.18937198932,0.8808,19049.16533867542,0,0.0,19049.16533867542
2020,12,Mymensingh,MR1,17786.54688773403,0.8808,18016.349073523554,0,0.0,18016.349073523554
2021,1,Mymensingh,MR1,18604.736999182533,0.8756,18733.85387395686,0,0.0,18733.85387395686
2021,2,Mymensingh,MR1,19540.700578846016,0.8756,19676.31304086321,0,0.0,19676.31304086321
2021,3,Mymensingh,MR1,19621.91416634339,0.8756,19758.090250657813,0,0.0,19758.090250657813
2021,4,Mymensingh,MR1,20892.996296097434,0.8756,21037.993690392348,0,0.0,21037.993690392348
2021,5,Mymensingh,MR1,20563.26775511003,0.8756,20705.976833330493,0,0.0,20705.976833330493
2021,6,Mymensingh,MR1,20192.140448286118,0.8756,20332.273902997225,0,0.0,20332.273902997225
2021,7,Mymensingh,MR1,19691.898902786135,0.8756,19828.56068117147,0,0.0,19828.56068117147
2021,8,Mymensingh,MR1,18612.85138494425,0.8756,18742.024573555762,0,0.0,18742.024573555762
2021,9,Mymensingh,MR1,17895.453949040646,0.8756,18019.648399446985,0,0.0,18019.648399446985
2021,10,Mymensingh,MR1,19001.98360072787,0.8756,19133.85736691692,0,0.0,19133.85736691692
2021,11,Mymensingh,MR1,18073.23174640928,0.8756,18198.65997472936,0,0.0,18198.65997472936
2021,12,Mymensingh,MR1,17411.250927259218,0.8756,17532.085008694397,0,0.0,17532.085008694397
2022,1,Mymensingh,MR1,18483.493355077826,0.8704,18501.237508698698,0,0.0,18501.237508698698
2022,2,Mymensingh,MR1,18306.961842826437,0.8704,18324.53652619555,0,0.0,18324.53652619555
2022,3,Mymensingh,MR1,20371.90193663759,0.8704,20391.45896249676,0,0.0,20391.45896249676
2022,4,Mymensingh,MR1,19951.72579548742,0.8704,19970.879452251083,0,0.0,19970.879452251083
2022,5,Mymensingh,MR1,20671.844119899262,0.8704,20691.68909025436,0,0.0,20691.68909025436
2022,6,Mymensingh,MR1,19393.136751163656,0.8704,19411.75416244477,0,0.0,19411.75416244477
2022,7,Mymensingh,MR1,20224.390439503848,0.8704,20243.80585432577,0,0.0,20243.80585432577
2022,8,Mymensingh,MR1,20049.308875183608,0.8704,20068.55621170378,0,0.0,20068.55621170378
2022,9,Mymensingh,MR1,17612.33150110548,0.8704,17629.23933934654,0,0.0,17629.23933934654
2022,10,Mymensingh,MR1,18018.54196667038,0.8704,18035.83976695838,0,0.0,18035.83976695838
2022,11,Mymensingh,MR1,17695.402647058134,0.8704,17712.390233599308,0,0.0,17712.390233599308
2022,12,Mymensingh,MR1,16879.583091576653,0.8704,16895.787491344567,0,0.0,16895.787491344567
2023,1,Mymensingh,MR1,19183.7707330911,0.8652,19087.46820401098,0,0.0,19087.46820401098
2023,2,Mymensingh,MR1,18895.273198612438,0.8652,18800.418927155402,0,0.0,18800.418927155402
2023,3,Mymensingh,MR1,20053.65690620931,0.8652,19952.98754854014,0,0.0,19952.98754854014
2023,4,Mymensingh,MR1,20069.54841043752,0.8652,19968.79927741712,0,0.0,19968.79927741712
2023,5,Mymensingh,MR1,20739.674245119153,0.8652,20635.56108040865,0,0.0,20635.56108040865
2023,6,Mymensingh,MR1,21125.880035321763,0.8652,21019.828117544443,0,0.0,21019.828117544443
2023,7,Mymensingh,MR1,19808.043002991482,0.8652,19708.606627116464,0,0.0,19708.606627116464
2023,8,Mymensingh,MR1,19654.28231545903,0.8652,19555.617818235423,0,0.0,19555.617818235423
2023,9,Mymensingh,MR1,18798.478359940364,0.8652,18704.10999857346,0,0.0,18704.10999857346
2023,10,Mymensingh,MR1,18005.406933539634,0.8652,17915.019790733262,0,0.0,17915.019790733262
2023,11,Mymensingh,MR1,17688.72114119207,0.8652,17599.923761063284,0,0.0,17599.923761063284
2023,12,Mymensingh,MR1,17432.534422319135,0.8652,17345.02309951909,0,0.0,17345.02309951909
2024,1,Mymensingh,MR1,17277.96148556753,0.86,17087.903909226286,0,0.0,17087.903909226286
2024,2,Mymensingh,MR1,19508.825753365054,0.86,19294.228670078035,0,0.0,19294.228670078035
2024,3,Mymensingh,MR1,19318.631900603843,0.86,19106.1269496972,0,0.0,19106.1269496972
2024,4,Mymensingh,MR1,21238.831336081137,0.86,21005.204191384244,0,0.0,21005.204191384244
2024,5,Mymensingh,MR1,20990.156440201452,0.86,20759.26471935923,0,0.0,20759.26471935923
2024,6,Mymensingh,MR1,20283.02786048347,0.86,20059.914554018153,0,0.0,20059.914554018153
2024,7,Mymensingh,MR1,19372.589013801597,0.86,19159.490534649776,1,0.0,13144.301645864381
2024,8,Mymensingh,MR1,20399.008976337773,0.86,20174.619877598056,1,0.0,13840.727590445178
2024,9,Mymensingh,MR1,19345.916730387005,0.86,19133.111646352747,1,0.0,13126.204501567581
2024,10,Mymensingh,MR1,18186.627864782215,0.86,17986.574958269608,1,0.0,12339.627006254732
2024,11,Mymensingh,MR1,18359.073655581888,0.86,18157.123845370483,1,0.0,12456.631475312308
2024,12,Mymensingh,MR1,17778.965056021403,0.86,17583.396440405166,1,0.0,12063.027790510521
2025,1,Mymensingh,MR1,18271.90916885683,0.86,18070.918167999404,1,0.0,12397.490371069358
2025,2,Mymensingh,MR1,18753.9902836323,0.86,18547.696390512345,1,0.0,12724.582407444515
2025,3,Mymensingh,MR1,19252.13384183526,0.86,19040.360369575068,1,0.0,13062.57281168522
2025,4,Mymensingh,MR1,19433.408569078634,0.86,19219.641074818766,1,0.0,13185.567714119852
2025,5,Mymensingh,MR1,21683.96115728518,0.86,21445.43758455504,1,0.0,14712.567645217992
2025,6,Mymensingh,MR1,20234.599142803218,0.86,20012.01855223238,1,0.0,13729.175518391981
2025,7,Mymensingh,MR1,19617.3308576605,0.86,19401.540218226233,1,0.0,13310.358986922649
2025,8,Mymensingh,MR1,19805.81851809505,0.86,19587.954514396002,1,0.0,13438.24786452749
2025,9,Mymensingh,MR1,18005.493906501488,0.86,17807.43347352997,1,0.0,12216.72761556126
2025,10,Mymensingh,MR1,18317.437751652775,0.86,18115.945936384593,1,0.0,12428.381514496406
2025,11,Mymensingh,MR1,17850.419412238745,0.86,17654.06479870412,1,0.0,12111.50957120399
2025,12,Mymensingh,MR1,18255.223426199187,0.86,18054.415968510995,1,0.0,12386.169094676148
2026,1,Mymensingh,MR1,18606.179314385972,0.86,18401.511341927726,0,0.0,18401.511341927726
2026,2,Mymensingh,MR1,17770.52848310161,0.86,17575.052669787492,0,0.0,17575.052669787492
2026,3,Mymensingh,MR1,19015.81192456741,0.86,18806.637993397166,0,263925.0,282731.6379933972
2026,4,Mymensingh,MR1,20491.927012686858,0.86,20266.5158155473,0,263925.0,284191.5158155473
2026,5,Mymensingh,MR1,21646.022087485915,0.86,21407.91584452357,0,263925.0,285332.9158445236
2026,6,Mymensingh,MR1,20695.652563103966,0.86,20468.000384909818,0,263925.0,284393.0003849098
2026,7,Mymensingh,MR1,19736.95265752966,0.86,19519.84617829683,0,0.0,19519.84617829683
2026,8,Mymensingh,MR1,20277.748020451327,0.86,20054.69279222636,0,0.0,20054.69279222636
2026,9,Mymensingh,MR1,17685.90256813348,0.86,17491.35763988401,0,0.0,17491.35763988401
2026,10,Mymensingh,MR1,18620.49872828627,0.86,18415.673242275123,0,0.0,18415.673242275123
2026,11,Mymensingh,MR1,17854.41675730528,0.86,17658.01817297492,0,0.0,17658.01817297492
2026,12,Mymensingh,MR1,18221.307524864966,0.86,18020.87314209145,0,0.0,18020.87314209145
2027,1,Mymensingh,MR1,18335.77149930863,0.86,18134.078012816233,0,0.0,18134.078012816233
2027,2,Mymensingh,MR1,18787.41383306117,0.86,18580.752280897497,0,0.0,18580.752280897497
2027,3,Mymensingh,MR1,19249.94365472846,0.86,19038.194274526446,0,0.0,19038.194274526446
2027,4,Mymensingh,MR1,20218.315168893336,0.86,19995.913702035505,0,0.0,19995.913702035505
2027,5,Mymensingh,MR1,20064.269541364465,0.86,19843.562576409455,0,0.0,19843.562576409455
2027,6,Mymensingh,MR1,19714.265587230937,0.86,19497.408665771396,0,0.0,19497.408665771396
2027,7,Mymensingh,MR1,19659.716134034814,0.86,19443.45925656043,0,0.0,19443.45925656043
2027,8,Mymensingh,MR1,19790.732846990984,0.86,19573.034785674085,0,0.0,19573.034785674085
2027,9,Mymensingh,MR1,19115.205624431997,0.86,18904.938362563244,0,0.0,18904.938362563244
2027,10,Mymensingh,MR1,18758.10922920802,0.86,18551.77002768673,0,0.0,18551.77002768673
2027,11,Mymensingh,MR1,18717.304568492073,0.86,18511.414218238657,0,0.0,18511.414218238657
2027,12,Mymensingh,MR1,17242.356001592718,0.86,17052.690085575196,0,0.0,17052.690085575196
2028,1,Mymensingh,MR1,17490.464437329338,0.86,17298.06932851871,0,0.0,17298.06932851871
2028,2,Mymensingh,MR1,18831.785220053316,0.86,18624.635582632727,0,0.0,18624.635582632727
2028,3,Mymensingh,MR1,18857.833093379464,0.86,18650.39692935229,0,0.0,18650.39692935229
2028,4,Mymensingh,MR1,20685.05150802053,0.86,20457.515941432302,0,0.0,20457.515941432302
2028,5,Mymensingh,MR1,20531.573703502887,0.86,20305.726392764354,0,0.0,20305.726392764354
2028,6,Mymensingh,MR1,20374.72344993938,0.86,20150.601491990048,0,0.0,20150.601491990048
2028,7,Mymensingh,MR1,21012.009487382467,0.86,20780.87738302126,0,0.0,20780.87738302126
2028,8,Mymensingh,MR1,19375.895959317524,0.86,19162.76110376503,0,0.0,19162.76110376503
2028,9,Mymensingh,MR1,18709.086495017087,0.86,18503.2865435719,0,0.0,18503.2865435719
2020,4,Mymensingh,MR2,18201.91821306572,0.8734000000000001,18282.18867238534,0,0.0,18282.18867238534
2020,5,Mymensingh,MR2,17415.730331858504,0.8734000000000001,17492.533702622,0,0.0,17492.533702622
2020,6,Mymensingh,MR2,18427.12801359196,0.8734000000000001,18508.3916481319,0,0.0,18508.3916481319
2020,7,Mymensingh,MR2,18181.81214021381,0.8734000000000001,18261.993931752153,0,0.0,18261.993931752153
2020,8,Mymensingh,MR2,17950.116515262056,0.8734000000000001,18029.27652909436,0,0.0,18029.27652909436
2020,9,Mymensingh,MR2,19184.76393626183,0.8734000000000001,19269.36874522074,0,0.0,19269.36874522074
2020,10,Mymensingh,MR2,18725.317932697293,0.8734000000000001,18807.896584780487,0,0.0,18807.896584780487
2020,11,Mymensingh,MR2,20590.900898601234,0.8734000000000001,20681.706771564066,0,0.0,20681.706771564066
2020,12,Mymensingh,MR2,20849.3709579993,0.8734000000000001,20941.31668392408,0,0.0,20941.31668392408
2021,1,Mymensingh,MR2,19978.116518455205,0.8568,19684.83776796428,0,0.0,19684.83776796428
2021,2,Mymensingh,MR2,18284.440503681395,0.8568,18016.02491708735,0,0.0,18016.02491708735
2021,3,Mymensingh,MR2,18387.137047072345,0.8568,18117.21387522132,0,0.0,18117.21387522132
2021,4,Mymensingh,MR2,17963.64699464925,0.8568,17699.940656767798,0,0.0,17699.940656767798
2021,5,Mymensingh,MR2,18806.18937198932,0.8568,18530.114512008513,0,0.0,18530.114512008513
2021,6,Mymensingh,MR2,17786.54688773403,0.8568,17525.440379422096,0,0.0,17525.440379422096
2021,7,Mymensingh,MR2,18604.736999182533,0.8568,18331.619460034533,0,0.0,18331.619460034533
2021,8,Mymensingh,MR2,19540.700578846016,0.8568,19253.843094348555,0,0.0,19253.843094348555
2021,9,Mymensingh,MR2,19621.91416634339,0.8568,19333.864466381467,0,0.0,19333.864466381467
2021,10,Mymensingh,MR2,20892.996296097434,0.8568,20586.287110470723,0,0.0,20586.287110470723
2021,11,Mymensingh,MR2,20563.26775511003,0.8568,20261.398984465013,0,0.0,20261.398984465013
2021,12,Mymensingh,MR2,20192.140448286118,0.8568,19895.719826505276,0,0.0,19895.719826505276
2022,1,Mymensingh,MR2,19691.898902786135,0.8402000000000001,19026.90347683905,0,0.0,19026.90347683905
2022,2,Mymensingh,MR2,18612.85138494425,0.8402000000000001,17984.29539367468,0,0.0,17984.29539367468
2022,3,Mymensingh,MR2,17895.453949040646,0.8402000000000001,17291.12446918154,0,0.0,17291.12446918154
2022,4,Mymensingh,MR2,19001.98360072787,0.8402000000000001,18360.28661453129,0,0.0,18360.28661453129
2022,5,Mymensingh,MR2,18073.23174640928,0.8402000000000001,17462.89871033304,0,0.0,17462.89871033304
2022,6,Mymensingh,MR2,17411.250927259218,0.8402000000000001,16823.272983445673,0,0.0,16823.272983445673
2022,7,Mymensingh,MR2,18483.493355077826,0.8402000000000001,17859.30578447685,0,0.0,17859.30578447685
2022,8,Mymensingh,MR2,18306.961842826437,0.8402000000000001,17688.735741394186,0,0.0,17688.735741394186
2022,9,Mymensingh,MR2,20371.90193663759,0.8402000000000001,19683.942808237338,0,0.0,19683.942808237338
2022,10,Mymensingh,MR2,19951.72579548742,0.8402000000000001,19277.95601537381,0,0.0,19277.95601537381
2022,11,Mymensingh,MR2,20671.844119899262,0.8402000000000001,19973.755943970267,0,0.0,19973.755943970267
2022,12,Mymensingh,MR2,19393.136751163656,0.8402000000000001,18738.230523076858,0,0.0,18738.230523076858
2023,1,Mymensingh,MR2,20224.390439503848,0.8236,19155.32916087167,0,0.0,19155.32916087167
2023,2,Mymensingh,MR2,20049.308875183608,0.8236,18989.5024080414,0,0.0,18989.5024080414
2023,3,Mymensingh,MR2,17612.33150110548,0.8236,16681.343657957044,0,0.0,16681.343657957044
2023,4,Mymensingh,MR2,18018.54196667038,0.8236,17066.08183831218,0,0.0,17066.08183831218
2023,5,Mymensingh,MR2,17695.402647058134,0.8236,16760.023663134638,0,0.0,16760.023663134638
2023,6,Mymensingh,MR2,16879.583091576653,0.8236,15987.328329355909,0,0.0,15987.328329355909
2023,7,Mymensingh,MR2,19183.7707330911,0.8236,18169.716612139902,0,0.0,18169.716612139902
2023,8,Mymensingh,MR2,18895.273198612438,0.8236,17896.469057333783,0,0.0,17896.469057333783
2023,9,Mymensingh,MR2,20053.65690620931,0.8236,18993.620602147086,0,0.0,18993.620602147086
2023,10,Mymensingh,MR2,20069.54841043752,0.8236,19008.67208146179,0,0.0,19008.67208146179
2023,11,Mymensingh,MR2,20739.674245119153,0.8236,19643.37506452215,0,0.0,19643.37506452215
2023,12,Mymensingh,MR2,21125.880035321763,0.8236,20009.16601665465,0,0.0,20009.16601665465
2024,1,Mymensingh,MR2,19808.043002991482,0.807,18382.854308926246,0,0.0,18382.854308926246
2024,2,Mymensingh,MR2,19654.28231545903,0.807,18240.156702861754,0,0.0,18240.156702861754
2024,3,Mymensingh,MR2,18798.478359940364,0.807,17445.927841942652,0,0.0,17445.927841942652
2024,4,Mymensingh,MR2,18005.406933539634,0.807,16709.91790467146,0,0.0,16709.91790467146
2024,5,Mymensingh,MR2,17688.72114119207,0.807,16416.0176550833,0,0.0,16416.0176550833
2024,6,Mymensingh,MR2,17432.534422319135,0.807,16178.263570633275,0,0.0,16178.263570633275
2024,7,Mymensingh,MR2,17277.96148556753,0.807,16034.812156680948,1,0.0,11723.096867957569
2024,8,Mymensingh,MR2,19508.825753365054,0.807,18105.165740410437,1,0.0,13236.738273658186
2024,9,Mymensingh,MR2,19318.631900603843,0.807,17928.656335355394,1,0.0,13107.691744559703
2024,10,Mymensingh,MR2,21238.831336081137,0.807,19710.6974214501,1,0.0,14410.547061531048
2024,11,Mymensingh,MR2,20990.156440201452,0.807,19479.914684328956,1,0.0,14241.821144676682
2024,12,Mymensingh,MR2,20283.02786048347,0.807,18823.664005921684,1,0.0,13762.034403338032
2025,1,Mymensingh,MR2,19372.589013801597,0.807,17978.731234258572,1,0.0,13144.301645864381
2025,2,Mymensingh,MR2,20399.008976337773,0.807,18931.300280490268,1,0.0,13840.727590445174
2025,3,Mymensingh,MR2,19345.916730387005,0.807,17953.97802163566,1,0.0,13126.20450156758
2025,4,Mymensingh,MR2,18186.627864782215,0.807,16878.099989911134,1,0.0,12339.62700625473
2025,5,Mymensingh,MR2,18359.073655581888,0.807,17038.13830606277,1,0.0,12456.631475312308
2025,6,Mymensingh,MR2,17778.965056021403,0.807,16499.76852024066,1,0.0,12063.027790510518
2025,7,Mymensingh,MR2,18271.90916885683,0.807,16957.245304157583,1,0.0,12397.490371069358
2025,8,Mymensingh,MR2,18753.9902836323,0.807,17404.640682724956,1,0.0,12724.582407444514
2025,9,Mymensingh,MR2,19252.13384183526,0.807,17866.942811915214,1,0.0,13062.572811685222
2025,10,Mymensingh,MR2,19433.408569078634,0.807,18035.174822533427,1,0.0,13185.567714119852
2025,11,Mymensingh,MR2,21683.96115728518,0.807,20123.80015201851,1,0.0,14712.56764521799
2025,12,Mymensingh,MR2,20234.599142803218,0.807,18778.719734478527,1,0.0,13729.175518391981
2026,1,Mymensingh,MR2,19617.3308576605,0.807,18205.863902451827,0,0.0,18205.863902451827
2026,2,Mymensingh,MR2,19805.81851809505,0.807,18380.78987571811,0,0.0,18380.78987571811
2026,3,Mymensingh,MR2,18005.493906501488,0.807,16709.998619928705,0,175950.00000000003,192659.99861992872
2026,4,Mymensingh,MR2,18317.437751652775,0.807,16999.498105421357,0,175950.00000000003,192949.49810542137
2026,5,Mymensingh,MR2,17850.419412238745,0.807,16566.08173552817,0,175950.00000000003,192516.0817355282
2026,6,Mymensingh,MR2,18255.223426199187,0.807,16941.760100684154,0,175950.00000000003,192891.7601006842
2026,7,Mymensingh,MR2,18606.179314385972,0.807,17267.4647127159,0,0.0,17267.4647127159
2026,8,Mymensingh,MR2,17770.52848310161,0.807,16491.93895874245,0,0.0,16491.93895874245
2026,9,Mymensingh,MR2,19015.81192456741,0.807,17647.624256594783,0,0.0,17647.624256594783
2026,10,Mymensingh,MR2,20491.927012686858,0.807,19017.532864124038,0,0.0,19017.532864124038
2026,11,Mymensingh,MR2,21646.022087485915,0.807,20088.590798291305,0,0.0,20088.590798291305
2026,12,Mymensingh,MR2,20695.652563103966,0.807,19206.600361188637,0,0.0,19206.600361188637
2027,1,Mymensingh,MR2,19736.95265752966,0.807,18316.878913820397,0,0.0,18316.878913820397
2027,2,Mymensingh,MR2,20277.748020451327,0.807,18818.764050379854,0,0.0,18818.764050379854
2027,3,Mymensingh,MR2,17685.90256813348,0.807,16413.401878356275,0,0.0,16413.401878356275
2027,4,Mymensingh,MR2,18620.49872828627,0.807,17280.75384478607,0,0.0,17280.75384478607
2027,5,Mymensingh,MR2,17854.41675730528,0.807,16569.791471617165,0,0.0,16569.791471617165
2027,6,Mymensingh,MR2,18221.307524864966,0.807,16910.284448450933,0,0.0,16910.284448450933
2027,7,Mymensingh,MR2,18335.77149930863,0.807,17016.512739933372,0,0.0,17016.512739933372
2027,8,Mymensingh,MR2,18787.41383306117,0.807,17435.65940777242,0,0.0,17435.65940777242
2027,9,Mymensingh,MR2,19249.94365472846,0.807,17864.910208770747,0,0.0,17864.910208770747
2027,10,Mymensingh,MR2,20218.315168893336,0.807,18763.60739249146,0,0.0,18763.60739249146
2027,11,Mymensingh,MR2,20064.269541364465,0.807,18620.645347863294,0,0.0,18620.645347863294
2027,12,Mymensingh,MR2,19714.265587230937,0.807,18295.82417822967,0,0.0,18295.82417822967
2028,1,Mymensingh,MR2,19659.716134034814,0.807,18245.19955819101,0,0.0,18245.19955819101
2028,2,Mymensingh,MR2,19790.732846990984,0.807,18366.789618649982,0,0.0,18366.789618649982
2028,3,Mymensingh,MR2,19115.205624431997,0.807,17739.866579754114,0,0.0,17739.866579754114
2028,4,Mymensingh,MR2,18758.10922920802,0.807,17408.463270166503,0,0.0,17408.463270166503
2028,5,Mymensingh,MR2,18717.304568492073,0.807,17370.594504789067,0,0.0,17370.594504789067
2028,6,Mymensingh,MR2,17242.356001592718,0.807,16001.768487278121,0,0.0,16001.768487278121
2028,7,Mymensingh,MR2,17490.464437329338,0.807,16232.025521063491,0,0.0,16232.025521063491
2028,8,Mymensingh,MR2,18831.785220053316,0.807,17476.83827347048,0,0.0,17476.83827347048
2028,9,Mymensingh,MR2,18857.833093379464,0.807,17501.01200231081,0,0.0,17501.01200231081
2028,10,Mymensingh,MR2,20685.05150802053,0.807,19196.76205201845,0,0.0,19196.76205201845
2028,11,Mymensingh,MR2,20531.573703502887,0.807,19054.326975535856,0,0.0,19054.326975535856
2028,12,Mymensingh,MR2,20374.72344993938,0.807,18908.762097716244,0,0.0,18908.762097716244
2020,1,Rajshahi,MR1,30278.896165893453,0.8808,30670.099504356796,0,0.0,30670.099504356796
2020,2,Rajshahi,MR1,32517.965394681905,0.8808,32938.097507581195,0,0.0,32938.097507581195
2020,3,Rajshahi,MR1,31292.65451296541,0.8808,31696.95560927292,0,0.0,31696.95560927292
2020,4,Rajshahi,MR1,33932.21592486764,0.8808,34370.620154616925,0,0.0,34370.620154616925
2020,5,Rajshahi,MR1,36304.7281151691,0.8808,36773.785202417086,0,0.0,36773.785202417086
2020,6,Rajshahi,MR1,35729.72304574504,0.8808,36191.35106749606,0,0.0,36191.35106749606
2020,7,Rajshahi,MR1,33345.59941191972,0.8808,33776.42455632172,0,0.0,33776.42455632172
2020,8,Rajshahi,MR1,33914.72065322208,0.8808,34352.89884406171,0,0.0,34352.89884406171
2020,9,Rajshahi,MR1,32879.44287648584,0.8808,33304.245278450035,0,0.0,33304.245278450035
2020,10,Rajshahi,MR1,30834.507138561414,0.8808,31232.888970791628,0,0.0,31232.888970791628
2020,11,Rajshahi,MR1,30155.765318805206,0.8808,30545.37780672417,0,0.0,30545.37780672417
2020,12,Rajshahi,MR1,29310.042704957294,0.8808,29688.728456705343,0,0.0,29688.728456705343
2021,1,Rajshahi,MR1,30087.893964349805,0.8756,30296.703948462393,0,0.0,30296.703948462393
2021,2,Rajshahi,MR1,30651.0272129769,0.8756,30863.745341834958,0,0.0,30863.745341834958
2021,3,Rajshahi,MR1,33377.85401420489,0.8756,33609.49632106347,0,0.0,33609.49632106347
2021,4,Rajshahi,MR1,33290.94859254744,0.8756,33521.987775779715,0,0.0,33521.987775779715
2021,5,Rajshahi,MR1,34187.24362723474,0.8756,34424.50309800775,0,0.0,34424.50309800775
2021,6,Rajshahi,MR1,35411.75333718242,0.8756,35657.51090534246,0,0.0,35657.51090534246
2021,7,Rajshahi,MR1,32539.14053552912,0.8756,32764.96217084569,0,0.0,32764.96217084569
2021,8,Rajshahi,MR1,32731.447449555133,0.8756,32958.603694855046,0,0.0,32958.603694855046
2021,9,Rajshahi,MR1,31035.074785310557,0.8756,31250.45820432061,0,0.0,31250.45820432061
2021,10,Rajshahi,MR1,31234.179321204276,0.8756,31450.94452569343,0,0.0,31450.94452569343
2021,11,Rajshahi,MR1,29575.542899739834,0.8756,29780.797167464025,0,0.0,29780.797167464025
2021,12,Rajshahi,MR1,30338.77988733485,0.8756,30549.331019752957,0,0.0,30549.331019752957
2022,1,Rajshahi,MR1,30446.478515142026,0.8704,30475.707134516557,0,0.0,30475.707134516557
2022,2,Rajshahi,MR1,31679.94427302182,0.8704,31710.35701952392,0,0.0,31710.35701952392
2022,3,Rajshahi,MR1,32059.5850529088,0.8704,32090.362254559586,0,0.0,32090.362254559586
2022,4,Rajshahi,MR1,35113.58827636663,0.8704,35147.29732111194,0,0.0,35147.29732111194
2022,5,Rajshahi,MR1,34976.01647166401,0.8704,35009.5934474768,0,0.0,35009.5934474768
2022,6,Rajshahi,MR1,33100.21242270445,0.8704,33131.98862663024,0,0.0,33131.98862663024
2022,7,Rajshahi,MR1,33448.692404714944,0.8704,33480.80314942347,0,0.0,33480.80314942347
2022,8,Rajshahi,MR1,31101.85591921033,0.8704,31131.713700892768,0,0.0,31131.713700892768
2022,9,Rajshahi,MR1,32135.06633726739,0.8704,32165.916000951165,0,0.0,32165.916000951165
2022,10,Rajshahi,MR1,31576.70521098053,0.8704,31607.01884798307,0,0.0,31607.01884798307
2022,11,Rajshahi,MR1,30513.820582116423,0.8704,30543.11384987525,0,0.0,30543.11384987525
2022,12,Rajshahi,MR1,30306.443421086544,0.8704,30335.537606770784,0,0.0,30335.537606770784
2023,1,Rajshahi,MR1,29260.892107855783,0.8652,29114.00242947434,0,0.0,29114.00242947434
2023,2,Rajshahi,MR1,32159.111794353284,0.8652,31997.673053145627,0,0.0,31997.673053145627
2023,3,Rajshahi,MR1,31757.80072188813,0.8652,31598.376562264246,0,0.0,31598.376562264246
2023,4,Rajshahi,MR1,33758.80835499846,0.8652,33589.33913705636,0,0.0,33589.33913705636
2023,5,Rajshahi,MR1,33285.0141028998,0.8652,33117.92333210324,0,0.0,33117.92333210324
2023,6,Rajshahi,MR1,33704.714036127836,0.8652,33535.516371666476,0,0.0,33535.516371666476
2023,7,Rajshahi,MR1,32797.10611309789,0.8652,32632.464640410137,0,0.0,32632.464640410137
2023,8,Rajshahi,MR1,32071.69535099788,0.8652,31910.69544033587,0,0.0,31910.69544033587
2023,9,Rajshahi,MR1,30095.843813898817,0.8652,29944.76267795304,0,0.0,29944.76267795304
2023,10,Rajshahi,MR1,29040.406215303825,0.8652,28894.623376102994,0,0.0,28894.623376102994
2023,11,Rajshahi,MR1,28974.747335167056,0.8652,28829.294103544515,0,0.0,28829.294103544515
2023,12,Rajshahi,MR1,29651.668414266594,0.8652,29502.817038826972,0,0.0,29502.817038826972
2024,1,Rajshahi,MR1,30097.012921376863,0.86,29765.945779241716,0,0.0,29765.945779241716
2024,2,Rajshahi,MR1,31977.675359421297,0.86,31625.92093046766,0,0.0,31625.92093046766
2024,3,Rajshahi,MR1,30536.48545801335,0.86,30200.5841179752,0,0.0,30200.5841179752
2024,4,Rajshahi,MR1,33562.44826530281,0.86,33193.26133438448,0,0.0,33193.26133438448
2024,5,Rajshahi,MR1,33724.60544681422,0.86,33353.63478689926,0,0.0,33353.63478689926
2024,6,Rajshahi,MR1,35791.71867100832,0.86,35398.00976562723,0,0.0,35398.00976562723
2024,7,Rajshahi,MR1,32605.365405069384,0.86,32246.70638561362,1,0.0,22122.740427339577
2024,8,Rajshahi,MR1,30823.594554304236,0.86,30484.535014206886,1,0.0,20913.808905095422
2024,9,Rajshahi,MR1,32079.552727503295,0.86,31726.677647500754,1,0.0,21765.976525610982
2024,10,Rajshahi,MR1,30550.278633041526,0.86,30214.225568078065,1,0.0,20728.36405251867
2024,11,Rajshahi,MR1,30525.328129383877,0.86,30189.549519960652,1,0.0,20711.43513578696
2024,12,Rajshahi,MR1,27823.380438409415,0.86,27517.323253586907,1,0.0,18878.163627460784
2025,1,Rajshahi,MR1,31346.451398746973,0.86,31001.64043336075,1,0.0,21268.567274049816
2025,2,Rajshahi,MR1,31914.32440087025,0.86,31563.266832460675,1,0.0,21653.869105990463
2025,3,Rajshahi,MR1,33359.59615437004,0.86,32992.64059667197,1,0.0,22634.48599074007
2025,4,Rajshahi,MR1,34127.29364806037,0.86,33751.8934179317,1,0.0,23155.368740208956
2025,5,Rajshahi,MR1,34159.987216192516,0.86,33784.227356814394,1,0.0,23177.551326186618
2025,6,Rajshahi,MR1,33725.03653761451,0.86,33354.06113570075,1,0.0,22882.437290771446
2025,7,Rajshahi,MR1,33761.405903894374,0.86,33390.03043895153,1,0.0,22907.11390579233
2025,8,Rajshahi,MR1,33037.47404901373,0.86,32674.06183447457,1,0.0,22415.92614225581
2025,9,Rajshahi,MR1,31561.082977920774,0.86,31213.91106516364,1,0.0,21414.194800519243
